date,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,tourist_arrivals,usd_lkr_rate,arrivals_lag1,arrivals_lag7,arrivals_rolling7,month,day_of_week
2023-01-01,0.0,24.43,28.03,21.25,2246,363.97,,,,1,6
2023-01-02,0.0,24.39,28.06,21.24,3633,364.11,2246.0,,,1,0
2023-01-03,0.01,24.44,28.06,21.11,2982,363.98,3633.0,,,1,1
2023-01-04,0.1,24.7,28.27,21.68,2694,363.76,2982.0,,,1,2
2023-01-05,0.69,25.26,28.87,22.08,3512,363.69,2694.0,,,1,3
2023-01-06,5.38,25.35,27.86,23.41,3035,363.69,3512.0,,,1,4
2023-01-07,11.17,25.41,28.1,23.44,2773,363.69,3035.0,,,1,5
2023-01-08,3.37,25.33,28.83,22.94,2912,363.69,2773.0,2246.0,2982.1428571428573,1,6
2023-01-09,0.36,25.08,28.82,22.28,3806,363.87,2912.0,3633.0,3077.285714285714,1,0
2023-01-10,0.01,24.34,28.06,21.29,3239,363.45,3806.0,2982.0,3102.0,1,1
2023-01-11,0.0,23.43,27.67,19.61,2702,363.29,3239.0,2694.0,3138.714285714286,1,2
2023-01-12,0.0,23.29,27.49,19.68,4378,363.19,2702.0,3512.0,3139.8571428571427,1,3
2023-01-13,0.0,24.05,28.7,19.7,3321,363.18,4378.0,3035.0,3263.5714285714284,1,4
2023-01-14,0.18,24.62,28.1,21.74,2937,363.18,3321.0,2773.0,3304.4285714285716,1,5
2023-01-15,2.5,25.21,28.39,22.36,3183,363.18,2937.0,2912.0,3327.8571428571427,1,6
2023-01-16,19.56,25.64,28.97,23.35,4009,363.22,3183.0,3806.0,3366.5714285714284,1,0
2023-01-17,6.57,25.75,28.94,23.01,3253,363.69,4009.0,3239.0,3395.5714285714284,1,1
2023-01-18,0.24,24.77,28.31,21.67,3746,363.03,3253.0,2702.0,3397.5714285714284,1,2
2023-01-19,0.0,23.65,27.69,20.85,3973,363.92,3746.0,4378.0,3546.714285714286,1,3
2023-01-20,0.04,23.74,28.23,19.65,3506,364.06,3973.0,3321.0,3488.8571428571427,1,4
2023-01-21,0.41,24.21,27.67,21.35,3126,364.06,3506.0,2937.0,3515.285714285714,1,5
2023-01-22,2.78,24.6,27.88,22.47,3036,364.06,3126.0,3183.0,3542.285714285714,1,6
2023-01-23,3.39,25.23,27.73,23.15,3995,362.51,3036.0,4009.0,3521.285714285714,1,0
2023-01-24,19.24,25.5,28.46,23.04,3146,363.51,3995.0,3253.0,3519.285714285714,1,1
2023-01-25,3.49,25.31,28.96,22.28,2973,363.9,3146.0,3746.0,3504.0,1,2
2023-01-26,2.6,25.25,28.48,22.65,3879,363.73,2973.0,3973.0,3393.5714285714284,1,3
2023-01-27,1.53,25.0,27.85,22.39,3451,363.75,3879.0,3506.0,3380.1428571428573,1,4
2023-01-28,0.26,24.6,28.08,21.9,2880,363.75,3451.0,3126.0,3372.285714285714,1,5
2023-01-29,0.05,24.75,28.86,21.01,3130,363.75,2880.0,3036.0,3337.1428571428573,1,6
2023-01-30,3.04,24.67,27.72,22.15,3915,363.97,3130.0,3995.0,3350.5714285714284,1,0
2023-01-31,3.48,24.42,25.94,23.31,3174,364.15,3915.0,3146.0,3339.1428571428573,1,1
2023-02-01,3.87,24.88,26.37,23.44,3121,363.73,3174.0,2973.0,3343.1428571428573,2,2
2023-02-02,9.86,25.72,28.4,23.79,3940,363.05,3121.0,3879.0,3364.285714285714,2,3
2023-02-03,11.89,25.77,29.02,23.65,4073,362.91,3940.0,3451.0,3373.0,2,4
2023-02-04,6.11,25.72,28.77,23.44,3313,362.91,4073.0,2880.0,3461.8571428571427,2,5
2023-02-05,1.04,25.82,29.17,23.41,3594,362.91,3313.0,3130.0,3523.714285714286,2,6
2023-02-06,1.89,25.16,27.9,23.07,4638,363.54,3594.0,3915.0,3590.0,2,0
2023-02-07,1.79,25.83,29.26,23.49,3827,362.76,4638.0,3174.0,3693.285714285714,2,1
2023-02-08,0.33,25.92,29.9,22.63,3688,362.96,3827.0,3121.0,3786.5714285714284,2,2
2023-02-09,0.71,25.86,29.86,22.27,4591,363.12,3688.0,3940.0,3867.5714285714284,2,3
2023-02-10,1.01,25.27,28.81,22.44,4722,363.73,4591.0,4073.0,3960.5714285714284,2,4
2023-02-11,1.18,24.57,28.32,21.44,3684,363.73,4722.0,3313.0,4053.285714285714,2,5
2023-02-12,3.19,25.06,29.36,21.05,3546,363.73,3684.0,3594.0,4106.285714285715,2,6
2023-02-13,0.22,24.98,29.65,20.86,4510,362.86,3546.0,4638.0,4099.428571428572,2,0
2023-02-14,0.39,24.84,29.49,21.02,3438,362.59,4510.0,3827.0,4081.1428571428573,2,1
2023-02-15,0.02,23.95,28.96,20.0,3359,362.59,3438.0,3688.0,4025.5714285714284,2,2
2023-02-16,0.0,23.9,29.18,19.25,4377,362.87,3359.0,4591.0,3978.5714285714284,2,3
2023-02-17,0.0,24.69,29.55,20.04,4334,363.48,4377.0,4722.0,3948.0,2,4
2023-02-18,1.67,25.98,30.1,22.24,3407,363.48,4334.0,3684.0,3892.5714285714284,2,5
2023-02-19,16.23,26.1,29.63,23.51,3559,363.48,3407.0,3546.0,3853.0,2,6
2023-02-20,15.78,26.05,29.54,23.38,4619,363.63,3559.0,4510.0,3854.8571428571427,2,0
2023-02-21,1.4,25.71,29.36,23.13,3231,361.95,4619.0,3438.0,3870.4285714285716,2,1
2023-02-22,0.08,25.64,29.92,21.51,3542,362.53,3231.0,3359.0,3840.8571428571427,2,2
2023-02-23,0.16,25.92,30.03,22.32,4630,363.17,3542.0,4377.0,3867.0,2,3
2023-02-24,5.74,26.12,30.19,21.89,3988,362.36,4630.0,4334.0,3903.1428571428573,2,4
2023-02-25,2.88,26.17,30.08,22.68,3732,362.36,3988.0,3407.0,3853.714285714286,2,5
2023-02-26,0.22,24.74,29.45,20.91,3073,362.36,3732.0,3559.0,3900.1428571428573,2,6
2023-02-27,1.25,25.12,29.72,20.21,4041,361.66,3073.0,4619.0,3830.714285714286,2,0
2023-02-28,6.16,26.49,30.41,23.59,3062,359.98,4041.0,3231.0,3748.1428571428573,2,1
2023-03-01,1.19,26.49,29.91,23.56,4035,356.4,3062.0,3542.0,3724.0,3,2
2023-03-02,0.18,26.43,30.43,22.63,4015,352.48,4035.0,4630.0,3794.4285714285716,3,3
2023-03-03,0.25,26.31,30.53,22.68,4806,346.46,4015.0,3988.0,3706.5714285714284,3,4
2023-03-04,4.48,26.41,30.09,23.14,3687,346.46,4806.0,3732.0,3823.4285714285716,3,5
2023-03-05,2.04,26.7,30.04,23.79,3347,346.46,3687.0,3073.0,3817.0,3,6
2023-03-06,4.21,26.48,29.86,23.76,4473,340.32,3347.0,4041.0,3856.1428571428573,3,0
2023-03-07,4.79,26.78,30.49,23.72,3210,331.86,4473.0,3062.0,3917.8571428571427,3,1
2023-03-08,0.54,26.61,30.84,23.11,3513,323.82,3210.0,4035.0,3939.0,3,2
2023-03-09,0.45,26.94,30.81,23.57,3956,321.21,3513.0,4015.0,3864.4285714285716,3,3
2023-03-10,0.3,26.52,28.85,24.45,4338,319.34,3956.0,4806.0,3856.0,3,4
2023-03-11,8.4,26.91,30.15,24.55,5846,319.34,4338.0,3687.0,3789.1428571428573,3,5
2023-03-12,5.17,27.12,30.4,24.62,3203,319.34,5846.0,3347.0,4097.571428571428,3,6
2023-03-13,10.66,26.69,29.47,23.77,5409,321.97,3203.0,4473.0,4077.0,3,0
2023-03-14,2.59,27.33,30.3,24.39,3199,325.81,5409.0,3210.0,4210.714285714285,3,1
2023-03-15,4.27,27.47,30.01,25.44,3845,334.9,3199.0,3513.0,4209.142857142857,3,2
2023-03-16,8.45,27.46,29.81,25.37,4404,337.14,3845.0,3956.0,4256.571428571428,3,3
2023-03-17,1.55,27.07,29.7,24.44,3764,337.71,4404.0,4338.0,4320.571428571428,3,4
2023-03-18,9.67,27.29,30.73,23.77,3575,337.71,3764.0,5846.0,4238.571428571428,3,5
2023-03-19,10.36,27.38,29.89,25.47,3620,337.71,3575.0,3203.0,3914.1428571428573,3,6
2023-03-20,4.95,26.77,28.99,25.11,5081,337.35,3620.0,5409.0,3973.714285714286,3,0
2023-03-21,2.13,27.48,30.95,24.78,3257,328.56,5081.0,3199.0,3926.8571428571427,3,1
2023-03-22,7.0,26.88,28.9,25.24,3703,319.5,3257.0,3845.0,3935.1428571428573,3,2
2023-03-23,3.98,27.08,29.32,25.38,3780,318.52,3703.0,4404.0,3914.8571428571427,3,3
2023-03-24,28.12,27.33,30.64,24.69,4713,320.48,3780.0,3764.0,3825.714285714286,3,4
2023-03-25,1.74,27.73,30.71,24.93,4564,320.48,4713.0,3575.0,3961.285714285714,3,5
2023-03-26,1.1,27.62,30.61,25.07,4369,320.48,4564.0,3620.0,4102.571428571428,3,6
2023-03-27,1.8,27.75,30.35,25.51,4353,321.82,4369.0,5081.0,4209.571428571428,3,0
2023-03-28,1.66,27.65,30.81,24.89,2925,322.44,4353.0,3257.0,4105.571428571428,3,1
2023-03-29,3.01,27.68,30.47,25.12,3627,324.76,2925.0,3703.0,4058.1428571428573,3,2
2023-03-30,6.21,27.41,30.29,25.11,4274,325.82,3627.0,3780.0,4047.285714285714,3,3
2023-03-31,2.07,27.73,30.48,25.12,4604,325.88,4274.0,4713.0,4117.857142857143,3,4
2023-04-01,3.46,27.48,30.7,24.65,4238,325.88,4604.0,4564.0,4102.285714285715,4,5
2023-04-02,6.55,27.46,30.02,25.48,3695,325.88,4238.0,4369.0,4055.714285714286,4,6
2023-04-03,5.05,27.31,29.9,25.39,4548,324.95,3695.0,4353.0,3959.4285714285716,4,0
2023-04-04,21.27,26.62,29.21,24.88,3260,323.0,4548.0,2925.0,3987.285714285714,4,1
2023-04-05,6.8,27.01,29.85,24.58,3211,322.21,3260.0,3627.0,4035.1428571428573,4,2
2023-04-06,5.4,27.24,29.67,24.91,4071,321.91,3211.0,4274.0,3975.714285714286,4,3
2023-04-07,7.24,28.57,31.55,25.52,3888,321.42,4071.0,4604.0,3946.714285714286,4,4
2023-04-08,16.93,27.85,30.76,25.32,3158,321.42,3888.0,4238.0,3844.4285714285716,4,5
2023-04-09,3.52,28.28,31.71,24.86,2425,321.42,3158.0,3695.0,3690.1428571428573,4,6
2023-04-10,1.15,28.1,31.61,24.83,3550,320.16,2425.0,4548.0,3508.714285714286,4,0
2023-04-11,0.15,28.0,31.75,24.05,2271,320.71,3550.0,3260.0,3366.1428571428573,4,1
2023-04-12,0.04,28.04,31.54,24.29,4542,320.55,2271.0,3211.0,3224.8571428571427,4,2
2023-04-13,1.99,28.39,31.11,25.72,4609,320.15,4542.0,4071.0,3415.0,4,3
2023-04-14,3.77,27.75,29.71,26.45,3807,319.95,4609.0,3888.0,3491.8571428571427,4,4
2023-04-15,6.39,27.99,30.32,26.03,2888,319.95,3807.0,3158.0,3480.285714285714,4,5
2023-04-16,5.35,27.28,29.27,25.8,2240,319.95,2888.0,2425.0,3441.714285714286,4,6
2023-04-17,0.31,27.93,30.97,25.23,3344,320.49,2240.0,3550.0,3415.285714285714,4,0
2023-04-18,0.19,28.41,31.34,25.76,2634,319.84,3344.0,2271.0,3385.8571428571427,4,1
2023-04-19,0.23,28.03,31.04,25.6,3545,320.71,2634.0,4542.0,3437.714285714286,4,2
2023-04-20,1.07,27.97,30.24,25.93,3874,320.82,3545.0,4609.0,3295.285714285714,4,3
2023-04-21,5.76,28.37,30.57,26.63,3981,320.38,3874.0,3807.0,3190.285714285714,4,4
2023-04-22,5.11,27.99,30.14,26.19,3545,320.38,3981.0,2888.0,3215.1428571428573,4,5
2023-04-23,3.38,28.31,30.01,26.77,3025,320.38,3545.0,2240.0,3309.0,4,6
2023-04-24,6.39,28.08,29.7,26.93,3742,319.24,3025.0,3344.0,3421.1428571428573,4,0
2023-04-25,12.51,27.21,29.05,25.76,3227,320.11,3742.0,2634.0,3478.0,4,1
2023-04-26,21.86,27.73,30.51,25.23,2796,319.95,3227.0,3545.0,3562.714285714286,4,2
2023-04-27,9.98,28.37,31.81,25.3,3052,320.16,2796.0,3874.0,3455.714285714286,4,3
2023-04-28,14.49,28.0,31.46,25.46,5268,320.93,3052.0,3981.0,3338.285714285714,4,4
2023-04-29,32.27,27.95,30.13,25.65,3320,320.93,5268.0,3545.0,3522.1428571428573,4,5
2023-04-30,10.99,28.4,31.26,26.14,3744,320.93,3320.0,3025.0,3490.0,4,6
2023-05-01,36.8,27.39,29.4,26.07,3483,320.89,3744.0,3742.0,3592.714285714286,5,0
2023-05-02,8.52,27.8,29.74,25.9,2513,320.14,3483.0,3227.0,3555.714285714286,5,1
2023-05-03,13.94,27.29,29.1,26.01,2062,319.57,2513.0,2796.0,3453.714285714286,5,2
2023-05-04,38.15,26.5,27.53,25.5,2305,318.78,2062.0,3052.0,3348.8571428571427,5,3
2023-05-05,30.86,26.13,27.07,25.47,3436,318.93,2305.0,5268.0,3242.1428571428573,5,4
2023-05-06,5.49,27.02,29.32,25.46,2491,318.93,3436.0,3320.0,2980.4285714285716,5,5
2023-05-07,14.67,27.24,29.64,25.78,2111,318.93,2491.0,3744.0,2862.0,5,6
2023-05-08,5.07,27.23,29.02,25.9,3001,317.91,2111.0,3483.0,2628.714285714286,5,0
2023-05-09,13.04,27.22,29.32,25.7,3251,317.32,3001.0,2513.0,2559.8571428571427,5,1
2023-05-10,10.46,27.14,29.09,25.57,1916,316.36,3251.0,2062.0,2665.285714285714,5,2
2023-05-11,3.18,27.56,29.2,26.23,2262,314.18,1916.0,2305.0,2644.4285714285716,5,3
2023-05-12,7.44,27.91,29.71,26.44,2789,313.54,2262.0,3436.0,2638.285714285714,5,4
2023-05-13,5.19,27.74,28.9,26.59,2340,313.54,2789.0,2491.0,2545.8571428571427,5,5
2023-05-14,3.8,28.08,29.53,27.28,2140,313.54,2340.0,2111.0,2524.285714285714,5,6
2023-05-15,2.19,28.11,29.68,27.07,2867,312.91,2140.0,3001.0,2528.4285714285716,5,0
2023-05-16,1.75,28.19,29.84,27.01,2374,311.17,2867.0,3251.0,2509.285714285714,5,1
2023-05-17,3.33,28.19,30.0,26.59,2068,308.01,2374.0,1916.0,2384.0,5,2
2023-05-18,5.34,27.9,30.2,26.26,3088,307.5,2068.0,2262.0,2405.714285714286,5,3
2023-05-19,4.9,27.17,28.91,25.8,5563,307.6,3088.0,2789.0,2523.714285714286,5,4
2023-05-20,5.45,27.35,28.93,26.16,2793,307.6,5563.0,2340.0,2920.0,5,5
2023-05-21,4.71,27.31,28.84,26.24,2277,307.6,2793.0,2140.0,2984.714285714286,5,6
2023-05-22,1.37,27.44,29.51,26.04,2970,307.39,2277.0,2867.0,3004.285714285714,5,0
2023-05-23,2.06,27.15,29.45,25.53,2366,306.46,2970.0,2374.0,3019.0,5,1
2023-05-24,0.57,26.99,29.42,25.11,2057,304.69,2366.0,2068.0,3017.8571428571427,5,2
2023-05-25,0.25,27.18,29.05,25.54,2668,304.52,2057.0,3088.0,3016.285714285714,5,3
2023-05-26,0.69,27.75,29.64,26.27,3458,302.59,2668.0,5563.0,2956.285714285714,5,4
2023-05-27,1.15,27.91,29.66,26.54,2789,302.59,3458.0,2793.0,2655.5714285714284,5,5
2023-05-28,0.83,28.3,30.21,26.84,2319,302.59,2789.0,2277.0,2655.0,5,6
2023-05-29,1.93,28.13,30.09,26.85,2908,297.61,2319.0,2970.0,2661.0,5,0
2023-05-30,10.27,27.57,28.77,26.64,2624,296.08,2908.0,2366.0,2652.1428571428573,5,1
2023-05-31,5.77,27.51,29.12,25.76,2020,292.81,2624.0,2057.0,2689.0,5,2
2023-06-01,12.56,27.53,29.57,25.41,2752,292.21,2020.0,2668.0,2683.714285714286,6,3
2023-06-02,8.23,27.64,29.14,26.69,3256,290.63,2752.0,3458.0,2695.714285714286,6,4
2023-06-03,2.6,27.33,28.81,26.48,2662,290.63,3256.0,2789.0,2666.8571428571427,6,5
2023-06-04,2.65,27.42,29.04,26.17,2282,290.63,2662.0,2319.0,2648.714285714286,6,6
2023-06-05,6.51,27.57,29.21,26.44,3259,291.86,2282.0,2908.0,2643.4285714285716,6,0
2023-06-06,4.82,27.53,28.94,26.59,2348,292.11,3259.0,2624.0,2693.5714285714284,6,1
2023-06-07,6.02,27.57,29.15,26.66,3097,291.58,2348.0,2020.0,2654.1428571428573,6,2
2023-06-08,5.18,27.48,29.13,26.32,2544,292.54,3097.0,2752.0,2808.0,6,3
2023-06-09,4.09,27.58,29.12,26.53,3512,293.43,2544.0,3256.0,2778.285714285714,6,4
2023-06-10,4.81,27.49,28.81,26.6,3079,293.43,3512.0,2662.0,2814.8571428571427,6,5
2023-06-11,5.14,27.45,28.81,26.47,3118,293.43,3079.0,2282.0,2874.4285714285716,6,6
2023-06-12,9.1,27.62,28.97,26.71,3017,296.66,3118.0,3259.0,2993.8571428571427,6,0
2023-06-13,13.81,27.24,28.45,26.46,2452,301.45,3017.0,2348.0,2959.285714285714,6,1
2023-06-14,4.56,27.24,28.96,25.93,2819,307.82,2452.0,3097.0,2974.1428571428573,6,2
2023-06-15,1.56,27.26,28.61,25.94,2785,309.52,2819.0,2544.0,2934.4285714285716,6,3
2023-06-16,1.54,27.71,29.21,26.7,3866,306.85,2785.0,3512.0,2968.8571428571427,6,4
2023-06-17,1.77,27.09,28.31,26.25,3085,306.85,3866.0,3079.0,3019.4285714285716,6,5
2023-06-18,3.4,27.09,28.72,26.02,2731,306.85,3085.0,3118.0,3020.285714285714,6,6
2023-06-19,1.74,26.98,28.46,25.72,3617,307.08,2731.0,3017.0,2965.0,6,0
2023-06-20,2.22,27.21,29.08,26.04,4902,306.82,3617.0,2452.0,3050.714285714286,6,1
2023-06-21,2.2,27.35,29.07,26.21,3360,307.21,4902.0,2819.0,3400.714285714286,6,2
2023-06-22,3.63,27.48,29.38,25.97,3503,306.92,3360.0,2785.0,3478.0,6,3
2023-06-23,2.74,27.37,28.99,26.3,4231,307.99,3503.0,3866.0,3580.5714285714284,6,4
2023-06-24,3.75,27.15,28.72,25.7,4277,307.99,4231.0,3085.0,3632.714285714286,6,5
2023-06-25,6.13,26.77,27.86,25.79,3346,307.99,4277.0,2731.0,3803.0,6,6
2023-06-26,5.81,26.43,27.86,25.36,4103,308.18,3346.0,3617.0,3890.8571428571427,6,0
2023-06-27,6.48,26.56,28.18,25.49,3907,308.87,4103.0,4902.0,3960.285714285714,6,1
2023-06-28,5.64,26.79,28.45,25.38,4169,308.62,3907.0,3360.0,3818.1428571428573,6,2
2023-06-29,11.26,26.54,27.83,25.65,4054,308.53,4169.0,3503.0,3933.714285714286,6,3
2023-06-30,10.03,26.75,28.23,25.72,4255,308.84,4054.0,4231.0,4012.4285714285716,6,4
2023-07-01,4.65,26.82,28.28,25.95,4408,308.84,4255.0,4277.0,4015.8571428571427,7,5
2023-07-02,11.8,26.49,27.39,25.69,3480,308.84,4408.0,3346.0,4034.5714285714284,7,6
2023-07-03,4.01,25.74,26.5,24.86,4474,307.69,3480.0,4103.0,4053.714285714286,7,0
2023-07-04,15.66,26.39,28.09,25.36,3965,306.94,4474.0,3907.0,4106.714285714285,7,1
2023-07-05,15.67,26.18,27.41,25.24,3470,306.6,3965.0,4169.0,4115.0,7,2
2023-07-06,2.46,26.24,28.12,24.99,4104,307.77,3470.0,4054.0,4015.1428571428573,7,3
2023-07-07,5.35,26.12,28.08,24.57,4810,309.08,4104.0,4255.0,4022.285714285714,7,4
2023-07-08,2.47,26.37,28.27,25.13,4389,309.08,4810.0,4408.0,4101.571428571428,7,5
2023-07-09,0.51,27.0,29.69,24.84,4124,309.08,4389.0,3480.0,4098.857142857143,7,6
2023-07-10,2.42,26.41,28.03,25.16,5049,310.23,4124.0,4474.0,4190.857142857143,7,0
2023-07-11,1.09,26.55,28.05,25.3,4362,311.45,5049.0,3965.0,4273.0,7,1
2023-07-12,0.89,26.72,28.85,25.08,4296,313.01,4362.0,3470.0,4329.714285714285,7,2
2023-07-13,2.62,26.81,28.9,25.39,4635,313.35,4296.0,4104.0,4447.714285714285,7,3
2023-07-14,0.9,26.6,28.72,24.65,5047,314.45,4635.0,4810.0,4523.571428571428,7,4
2023-07-15,1.48,26.64,28.21,25.55,4999,314.45,5047.0,4389.0,4557.428571428572,7,5
2023-07-16,1.24,26.81,28.35,25.72,4422,314.45,4999.0,4124.0,4644.571428571428,7,6
2023-07-17,0.58,26.96,28.54,25.83,5193,316.47,4422.0,5049.0,4687.142857142857,7,0
2023-07-18,1.95,26.87,28.13,26.06,4853,317.55,5193.0,4362.0,4707.714285714285,7,1
2023-07-19,3.48,26.93,28.4,25.82,4372,319.07,4853.0,4296.0,4777.857142857143,7,2
2023-07-20,3.3,26.81,28.15,25.7,5272,319.89,4372.0,4635.0,4788.714285714285,7,3
2023-07-21,0.67,26.86,28.53,25.75,5483,324.39,5272.0,5047.0,4879.714285714285,7,4
2023-07-22,0.26,26.73,28.39,25.64,5155,324.39,5483.0,4999.0,4942.0,7,5
2023-07-23,2.38,26.93,29.16,25.15,4302,324.39,5155.0,4422.0,4964.285714285715,7,6
2023-07-24,5.54,26.34,27.68,25.52,5313,325.3,4302.0,5193.0,4947.142857142857,7,0
2023-07-25,6.19,26.54,28.36,25.4,4604,326.14,5313.0,4853.0,4964.285714285715,7,1
2023-07-26,6.6,26.61,28.4,25.43,4312,326.6,4604.0,4372.0,4928.714285714285,7,2
2023-07-27,0.26,26.71,28.64,25.22,4610,325.99,4312.0,5272.0,4920.142857142857,7,3
2023-07-28,0.09,26.78,28.94,25.07,5421,328.18,4610.0,5483.0,4825.571428571428,7,4
2023-07-29,0.22,26.78,28.63,25.31,4780,328.18,5421.0,5155.0,4816.714285714285,7,5
2023-07-30,0.35,26.62,28.6,25.35,4320,328.18,4780.0,4302.0,4763.142857142857,7,6
2023-07-31,0.58,26.84,28.88,25.48,5015,325.65,4320.0,5313.0,4765.714285714285,7,0
2023-08-01,0.14,26.39,28.07,25.3,4765,321.07,5015.0,4604.0,4723.142857142857,8,1
2023-08-02,0.1,26.41,28.46,24.79,4428,315.87,4765.0,4312.0,4746.142857142857,8,2
2023-08-03,0.22,26.64,28.63,25.17,5415,314.53,4428.0,4610.0,4762.714285714285,8,3
2023-08-04,0.35,26.65,28.42,25.33,5907,316.67,5415.0,5421.0,4877.714285714285,8,4
2023-08-05,0.36,26.76,28.95,25.36,5206,316.67,5907.0,4780.0,4947.142857142857,8,5
2023-08-06,1.17,27.24,29.56,25.62,4586,316.67,5206.0,4320.0,5008.0,8,6
2023-08-07,0.55,26.96,29.21,25.42,5468,317.44,4586.0,5015.0,5046.0,8,0
2023-08-08,0.83,26.58,28.06,25.44,5025,317.66,5468.0,4765.0,5110.714285714285,8,1
2023-08-09,1.84,26.52,28.3,25.3,5309,317.9,5025.0,4428.0,5147.857142857143,8,2
2023-08-10,2.38,26.45,28.21,25.21,5485,317.33,5309.0,5415.0,5273.714285714285,8,3
2023-08-11,4.65,26.84,28.9,25.18,5927,317.34,5485.0,5907.0,5283.714285714285,8,4
2023-08-12,1.84,26.85,28.84,25.43,6018,317.34,5927.0,5206.0,5286.571428571428,8,5
2023-08-13,1.37,27.58,29.86,25.85,4804,317.34,6018.0,4586.0,5402.571428571428,8,6
2023-08-14,0.31,27.46,29.71,25.84,5322,317.7,4804.0,5468.0,5433.714285714285,8,0
2023-08-15,0.33,26.78,29.21,25.12,3888,318.25,5322.0,5025.0,5412.857142857143,8,1
2023-08-16,0.35,26.77,29.32,24.88,4865,318.67,3888.0,5309.0,5250.428571428572,8,2
2023-08-17,0.74,26.79,29.22,25.06,4341,319.11,4865.0,5485.0,5187.0,8,3
2023-08-18,1.13,26.97,29.17,25.37,4861,320.41,4341.0,5927.0,5023.571428571428,8,4
2023-08-19,0.17,27.11,29.3,25.74,3838,320.41,4861.0,6018.0,4871.285714285715,8,5
2023-08-20,0.06,26.98,29.47,25.25,3373,320.41,3838.0,4804.0,4559.857142857143,8,6
2023-08-21,0.2,27.29,29.97,25.38,4181,320.2,3373.0,5322.0,4355.428571428572,8,0
2023-08-22,1.65,27.39,29.72,25.73,3162,320.42,4181.0,3888.0,4192.428571428572,8,1
2023-08-23,2.11,27.18,29.06,25.83,3780,320.88,3162.0,4865.0,4088.714285714286,8,2
2023-08-24,1.31,27.29,29.72,25.68,3449,320.58,3780.0,4341.0,3933.714285714286,8,3
2023-08-25,0.43,27.17,29.52,25.43,4082,320.91,3449.0,4861.0,3806.285714285714,8,4
2023-08-26,0.3,27.37,29.41,26.02,3174,320.91,4082.0,3838.0,3695.0,8,5
2023-08-27,1.56,27.41,29.52,25.64,2626,320.91,3174.0,3373.0,3600.1428571428573,8,6
2023-08-28,5.35,27.65,29.47,26.49,3303,320.42,2626.0,4181.0,3493.4285714285716,8,0
2023-08-29,16.09,27.34,28.93,25.99,2562,319.72,3303.0,3162.0,3368.0,8,1
2023-08-30,14.93,26.14,27.37,25.28,3645,321.01,2562.0,3780.0,3282.285714285714,8,2
2023-08-31,17.49,26.62,28.76,25.04,3610,320.03,3645.0,3449.0,3263.0,8,3
2023-09-01,14.08,26.71,28.42,25.49,4862,319.74,3610.0,4082.0,3286.0,9,4
2023-09-02,28.81,26.74,28.44,25.52,3573,319.74,4862.0,3174.0,3397.4285714285716,9,5
2023-09-03,27.09,26.3,27.34,25.29,3299,319.74,3573.0,2626.0,3454.4285714285716,9,6
2023-09-04,19.21,26.77,28.59,25.25,3995,318.49,3299.0,3303.0,3550.5714285714284,9,0
2023-09-05,14.99,26.95,28.49,25.86,3288,319.2,3995.0,2562.0,3649.4285714285716,9,1
2023-09-06,17.8,26.78,28.0,26.04,3876,319.48,3288.0,3645.0,3753.1428571428573,9,2
2023-09-07,24.47,26.47,28.04,25.31,3866,320.65,3876.0,3610.0,3786.1428571428573,9,3
2023-09-08,5.8,26.48,28.27,24.94,4283,320.53,3866.0,4862.0,3822.714285714286,9,4
2023-09-09,2.55,26.85,29.14,25.42,4040,320.53,4283.0,3573.0,3740.0,9,5
2023-09-10,4.74,26.75,28.33,25.65,3628,320.53,4040.0,3299.0,3806.714285714286,9,6
2023-09-11,12.88,25.99,27.49,24.74,4399,319.33,3628.0,3995.0,3853.714285714286,9,0
2023-09-12,7.0,26.67,28.68,24.77,3196,319.67,4399.0,3288.0,3911.4285714285716,9,1
2023-09-13,6.59,26.77,28.63,25.4,4304,319.78,3196.0,3876.0,3898.285714285714,9,2
2023-09-14,12.16,26.51,28.19,25.4,3270,319.89,4304.0,3866.0,3959.4285714285716,9,3
2023-09-15,5.68,26.59,28.92,24.91,4404,320.44,3270.0,4283.0,3874.285714285714,9,4
2023-09-16,1.31,26.9,29.39,24.7,3857,320.44,4404.0,4040.0,3891.5714285714284,9,5
2023-09-17,17.82,26.53,28.4,25.44,3545,320.44,3857.0,3628.0,3865.4285714285716,9,6
2023-09-18,7.51,25.95,27.51,24.88,3708,321.16,3545.0,4399.0,3853.5714285714284,9,0
2023-09-19,26.75,26.38,28.34,24.69,3181,323.9,3708.0,3196.0,3754.8571428571427,9,1
2023-09-20,9.13,26.32,28.35,24.79,2645,324.04,3181.0,4304.0,3752.714285714286,9,2
2023-09-21,3.95,26.26,28.5,24.68,3188,323.85,2645.0,3270.0,3515.714285714286,9,3
2023-09-22,19.23,26.49,28.39,24.81,3791,323.68,3188.0,4404.0,3504.0,9,4
2023-09-23,5.86,26.92,28.83,25.59,3727,323.68,3791.0,3857.0,3416.4285714285716,9,5
2023-09-24,3.26,26.51,27.91,25.44,2957,323.68,3727.0,3545.0,3397.8571428571427,9,6
2023-09-25,7.15,26.99,28.62,25.71,3615,323.46,2957.0,3708.0,3313.8571428571427,9,0
2023-09-26,9.02,27.0,28.6,25.98,3269,323.43,3615.0,3181.0,3300.5714285714284,9,1
